student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout
204256,male,COMMERCE,no,Secondary,no,21,6.741721482,67.21009572,54765,2,5.9,10,2,5,yes,0
205280,female,CIVIL,no,Graduate,no,21,6.339189755,77.5105643,34210,2,16.4,31,1,1,no,0
213656,female,CIVIL,no,Graduate,yes,20,6.058649673,72.39695068,53626,6,12.8,29,0,3,no,1
213715,male,ARTS,yes,Graduate,no,22,4.717067576,82.69832836,83477,3,10.3,46,3,2,no,0
207070,male,CIVIL,no,Graduate,no,16,6.124557432,88.62023631,73562,6,11.4,19,3,5,yes,0
210495,male,BIO,yes,Postgraduate,no,25,4.109072691,89.75576731,56554,4,8.2,9,1,0,no,1
201024,female,CIVIL,no,Primary,no,18,5.73869113,76.8097173,82056,3,9.2,58,2,6,no,1
204718,other,COMMERCE,no,Graduate,yes,16,4.458394915,82.10537904,63013,6,20.8,51,1,9,yes,1
211351,female,ECE,no,Primary,yes,20,5.11584391,88.02175411,60398,6,15.6,28,3,1,no,1
211902,female,CIVIL,no,Primary,yes,21,5.0313186,92.82261933,48939,4,22.1,15,3,8,no,0
216602,female,CS,no,Graduate,no,24,5.729280658,76.47574436,55732,3,24.2,52,3,9,no,0
202906,female,ARTS,no,Graduate,yes,23,4.983105571,75.09409398,83737,4,13.4,31,2,8,no,0
214774,male,ECE,yes,Postgraduate,no,20,4.479154503,60.25632067,58396,2,13.7,12,4,5,no,1
218212,male,ECE,no,Graduate,no,26,5.136680481,100,45779,5,17.8,43,4,7,no,0
211476,male,CS,no,Graduate,yes,24,5.500271303,56.67245509,15957,5,8.5,14,3,4,no,0
215499,female,ME,no,Graduate,no,23,6.871287932,62.07145488,69521,6,5.7,41,1,2,no,0
201703,male,ECE,yes,Graduate,no,20,4.899914682,81.05551862,57216,3,24,50,1,6,no,0
211812,other,ECE,no,Graduate,no,22,5.972473779,66.94523843,57624,5,16.1,6,4,3,yes,1
202004,male,CIVIL,yes,Secondary,yes,16,4.844162061,92.13275571,54261,2,16.5,54,4,1,yes,0
206348,female,ARTS,yes,Secondary,yes,21,6.566484182,80.11737828,45197,3,21.9,5,1,5,no,0
203743,other,CIVIL,no,Primary,no,20,4.364251798,63.40583994,74455,4,24.1,31,2,3,yes,1
200369,male,ECE,yes,Postgraduate,no,26,5.427338123,71.10101984,103008,2,22.9,57,1,7,yes,0
211331,other,ECE,no,Graduate,no,22,4.503286927,71.36237771,46137,5,18.8,48,2,0,no,1
219401,female,CIVIL,no,Graduate,no,24,6.826694297,93.84337748,51910,6,23.7,49,1,5,no,0
201419,male,CIVIL,no,Secondary,no,25,4.363921939,65.65080121,9603,5,7.4,50,1,9,no,1
218885,other,CIVIL,no,Primary,no,21,5.088182105,80.53893003,56653,4,14.3,5,2,6,no,0
204203,male,ARTS,no,Postgraduate,yes,19,4.946845668,73.80168786,74857,3,21.2,43,1,8,no,0
213339,female,CIVIL,no,Graduate,no,18,4.680940251,92.54080399,54036,6,12.4,18,4,9,no,1
217223,other,CS,no,Graduate,yes,21,5.738676209,63.07229375,44971,3,21.7,1,0,9,no,1
209398,female,ARTS,no,Primary,no,25,5.185405903,61.61096049,91206,3,13.2,41,4,6,yes,1
219429,male,CS,no,Graduate,no,23,5.209526397,84.98908308,39650,5,18.4,29,1,1,yes,0
206813,female,ECE,no,Graduate,no,24,6.478258328,84.71418024,29058,3,21.5,37,4,8,no,0
211924,male,CIVIL,no,Graduate,no,17,6.101615444,68.47409733,36347,6,7.4,38,0,7,no,1
208957,other,BIO,no,Primary,yes,20,4.789476315,60.57666649,75092,4,12.7,20,2,1,yes,1
213809,female,ME,no,Primary,no,25,4.11966699,52.80378359,16449,6,15,6,0,5,no,1
210534,male,CS,no,Primary,no,21,5.653529505,78.58687427,61116,3,20.6,12,0,3,no,0
216257,other,ECE,no,Graduate,yes,20,5.500271303,82.5110344,78206,5,16.9,13,2,7,no,1
214926,female,CIVIL,no,Graduate,no,26,6.412651449,89.57987532,90803,2,18.6,6,2,3,yes,1
215744,other,ECE,no,Graduate,yes,23,5.707815756,78.32196444,65753,6,24.3,51,1,5,no,0
208786,female,BIO,no,Secondary,no,16,6.961270704,57.7309213,37360,4,23.8,54,4,4,no,1
214777,other,CS,yes,Primary,no,17,4.619365288,72.73829288,82984,5,7.3,13,4,1,yes,0
218663,female,ECE,yes,Graduate,no,25,6.624810436,61.01524503,83822,6,7.4,7,3,1,no,1
212944,female,COMMERCE,no,Primary,yes,23,6.46995143,78.09892136,42952,2,24,57,0,8,no,0
202357,female,ECE,yes,Graduate,no,25,4.550702779,75.09409398,81973,4,23.8,16,2,9,yes,0
204664,female,ARTS,yes,Graduate,yes,19,5.986606543,69.92020021,87610,4,20.6,27,3,5,no,1
208530,male,ECE,yes,Postgraduate,yes,17,6.098319481,79.23817495,43335,4,13.6,42,2,7,no,0
210519,other,COMMERCE,no,Graduate,no,17,4.068508419,61.99196033,23344,2,21.9,56,1,6,no,0
213588,other,CIVIL,yes,Graduate,no,19,5.477358103,68.96502954,68204,2,12.3,43,3,4,no,0
204127,male,COMMERCE,no,Graduate,no,20,5.15788652,79.9318084,47132,5,12.1,13,1,8,no,0
214355,other,COMMERCE,no,Graduate,no,25,6.742884591,71.34977628,28561,4,15.1,11,0,8,no,0
212203,other,BIO,no,Primary,no,20,5.810348476,70.38723327,79340,5,9.4,23,3,6,yes,0
209248,female,CIVIL,no,Graduate,no,17,4.570936567,75.72308466,51354,5,9.2,46,4,5,yes,1
205707,other,CIVIL,no,Secondary,no,21,5.864623831,52.79137246,82868,5,7.8,44,4,5,yes,0
211617,other,CIVIL,yes,Graduate,no,21,5.806140728,84.6239753,25420,2,18.1,42,4,4,yes,0
216682,other,BIO,no,Primary,yes,17,4.266290658,87.50238576,24817,3,12.4,9,4,4,no,0
207176,female,BIO,no,Graduate,no,19,4.862408697,73.83099905,32034,4,15,13,0,0,yes,0
210090,other,CIVIL,no,Graduate,yes,20,6.191691536,86.21057277,47550,3,18.9,20,1,1,no,0
217754,female,CIVIL,no,Postgraduate,no,25,6.219265741,90.72824021,53864,6,22.5,47,1,4,no,0
202124,other,ME,yes,Graduate,yes,23,6.73254068,64.12778648,78856,2,19.8,6,2,9,yes,0
212934,male,CS,no,Postgraduate,no,17,6.785147028,88.97927522,60611,4,24.2,27,4,7,no,0
205659,female,ME,no,Secondary,yes,21,4.997801629,88.71521455,87330,6,24.3,51,1,9,no,0
207888,male,CS,yes,Graduate,no,17,6.699250295,92.25527712,35554,6,18.7,9,4,1,no,0
203976,other,CS,yes,Graduate,no,20,6.441235873,75.09409398,73424,2,10.9,46,0,5,yes,1
200732,female,BIO,no,Graduate,no,19,6.774562487,78.2247456,56547,4,16.1,14,4,7,no,0
212414,other,BIO,no,Secondary,no,24,6.732470106,73.27773573,44359,4,8.1,35,2,4,no,0
205196,female,CIVIL,no,Graduate,no,17,4.04149458,70.32362976,40158,6,17.1,52,1,3,no,1
214169,other,ECE,no,Postgraduate,no,21,6.55212756,50.94197152,20173,4,22,20,3,3,no,0
203763,female,CS,no,Graduate,no,16,5.202128019,56.5449995,75320,5,13.6,17,2,9,no,0
200079,male,ME,no,Graduate,yes,18,6.935776105,71.93887296,64555,3,11.7,58,0,8,no,0
204561,other,ME,yes,Graduate,yes,26,5.378157237,81.26466486,38336,6,8.8,18,3,9,no,1
202331,other,CIVIL,no,Postgraduate,yes,18,6.976070628,70.84551181,47059,6,22.2,22,0,5,no,0
204506,female,ECE,no,Graduate,no,18,6.445799483,85.05038886,38775,3,19.6,54,1,6,no,0
213260,other,CIVIL,no,Graduate,no,17,6.246543495,62.45917235,34858,6,8.4,14,0,0,no,1
200333,male,CIVIL,no,Secondary,yes,24,6.038908811,60.48436429,38708,6,5,35,2,2,yes,0
218771,female,ME,yes,Graduate,yes,25,5.084186644,70.93865743,43954,5,24.2,51,2,3,no,0
205180,male,CS,yes,Primary,no,25,5.439288244,92.14786019,56028,3,20.7,13,4,5,no,0
208354,other,CS,no,Graduate,no,25,6.875556047,74.51983751,15586,5,18.4,34,1,8,yes,0
210402,male,CS,no,Graduate,yes,26,6.855489406,67.48200903,24902,2,16.3,49,3,9,no,0
219976,male,COMMERCE,no,Postgraduate,yes,18,4.347086533,60.43716525,51876,4,12.7,8,4,5,no,0
217174,other,CIVIL,no,Graduate,no,18,6.785183524,69.44407397,40096,5,5.1,55,2,7,no,0
210927,other,COMMERCE,yes,Graduate,no,25,5.500271303,91.09487961,47409,3,12.7,41,1,9,yes,0
219437,other,CS,no,Postgraduate,yes,21,6.455945361,96.66547401,77872,2,8.6,53,0,4,no,0
202188,female,ARTS,no,Primary,no,23,4.70525457,82.05938505,45163,5,22,15,1,2,yes,0
210281,female,BIO,no,Graduate,yes,19,5.030117872,58.47335203,32373,3,19.3,28,2,4,no,0
206834,other,ARTS,no,Postgraduate,yes,21,4.75210501,51.08475764,28935,6,17.8,57,4,7,no,0
210018,female,ME,no,Primary,no,26,4.937463438,66.01803419,52327,6,9.6,5,4,2,no,1
210656,male,BIO,yes,Primary,yes,21,5.199516156,92.78689444,59159,5,24.3,3,0,5,yes,0
213888,female,CIVIL,no,Postgraduate,yes,21,5.598467074,52.49025845,23657,2,24.7,13,4,6,no,0
215612,male,BIO,no,Postgraduate,yes,25,5.591206797,82.62642168,63358,2,16,34,1,0,no,0
206177,female,ME,no,Primary,yes,16,6.069482819,82.19386402,38242,3,13.8,22,0,9,no,0
206247,male,CS,no,Secondary,no,26,6.446312868,77.80545926,61332,6,12.6,40,0,6,no,0
216016,female,ME,no,Secondary,no,22,4.213176307,63.07703415,28903,6,14.1,11,4,8,no,1
209849,other,ME,yes,Graduate,yes,18,5.488784754,58.5475523,80254,6,13.5,58,1,1,yes,1
204289,other,CIVIL,no,Graduate,no,18,5.805892171,52.6596129,42731,5,12,19,1,4,yes,0
218126,male,ECE,no,Graduate,yes,25,4.125639488,73.16332092,9752,6,24.4,27,2,6,no,1
212747,other,ECE,no,Primary,yes,22,6.496717788,85.39796719,70518,6,18.1,9,1,8,no,1
218502,male,ECE,no,Graduate,no,22,5.668335249,66.77811003,32402,5,13.4,27,1,6,yes,0
218150,female,CS,no,Secondary,yes,17,6.188292622,82.89136327,34153,6,13.3,26,3,3,no,0
209129,other,ARTS,no,Graduate,no,20,4.880138789,60.37527315,44030,6,17.4,21,0,8,no,1
205400,male,ARTS,yes,Postgraduate,no,26,4.513760099,99.97940817,29340,5,11.2,3,1,1,yes,0
200214,other,ARTS,no,Secondary,yes,16,4.804190614,58.48439107,45379,2,7.7,35,1,2,no,0
215873,other,CIVIL,yes,Graduate,yes,24,6.687128779,54.96331265,37454,3,7,3,1,9,no,1
217786,other,CIVIL,no,Graduate,yes,18,5.035962082,100,56674,3,16.5,1,3,9,no,0
204801,male,CIVIL,yes,Primary,no,16,5.939661699,76.51326094,43123,4,19.3,27,4,4,no,0
209685,male,COMMERCE,no,Primary,no,16,6.007190621,83.77430933,63845,3,21,44,0,9,no,0
204383,female,CIVIL,no,Graduate,no,26,4.471494934,67.78438417,96936,4,5.6,46,3,0,no,1
203434,female,CIVIL,no,Primary,no,21,6.072497588,100,71272,4,13.8,32,2,2,no,0
203154,female,BIO,no,Graduate,no,17,6.730511904,59.84838341,37354,5,8.7,30,4,7,no,0
215818,female,CIVIL,no,Graduate,no,18,5.500271303,62.79848514,24663,6,19.8,39,0,0,no,0
219922,other,ME,no,Graduate,yes,19,6.27944399,63.47165649,50809,2,22.3,30,1,4,yes,0
205049,male,CIVIL,no,Graduate,no,22,5.0327491,68.24778291,51183,6,8.7,36,4,8,yes,1
207003,other,BIO,no,Secondary,yes,25,4.552751273,89.56474067,54188,6,20.2,36,1,9,no,1
200106,male,CIVIL,yes,Primary,yes,21,6.998194566,75.0041092,48751,2,21.3,4,3,6,no,0
209002,male,COMMERCE,yes,Primary,yes,16,6.338679776,76.95115956,56101,6,12,45,1,7,yes,0
212785,male,CS,no,Primary,no,19,4.902992406,70.08566494,45801,3,13.9,50,3,5,no,0
203404,other,BIO,yes,Secondary,no,18,4.154680512,55.3744308,23872,4,24.2,24,1,4,no,0
205639,other,ECE,no,Postgraduate,yes,16,5.730545648,60.18201309,45779,5,15.2,45,1,7,no,1
217968,other,COMMERCE,no,Graduate,no,24,5.663693437,90.88597741,45681,3,17.6,40,2,3,yes,0
208840,female,ME,no,Graduate,no,26,5.500271303,91.46587438,56900,4,23.6,2,1,5,no,0
208451,female,ECE,yes,Postgraduate,yes,25,5.500271303,52.79140937,655450,3,9.4,4,3,9,no,1
208387,other,CIVIL,no,Secondary,no,16,5.598146335,70.41457735,32449,2,21.1,59,0,2,yes,1
206525,female,ME,no,Graduate,yes,18,6.617972138,98.79217564,47276,3,22.5,49,1,6,no,0
217061,male,ME,no,Primary,yes,16,6.594286071,84.21326309,41812,6,7.3,43,4,9,no,0
206387,other,ME,no,Graduate,yes,18,4.866416925,86.00758502,20517,6,17.6,59,0,7,no,0
217683,female,ARTS,no,Postgraduate,no,18,4.306262676,75.09409398,46644,2,16.6,47,4,6,no,1
205096,female,ECE,no,Graduate,no,25,4.345493869,83.23209279,81037,5,11,46,4,3,yes,0
212572,other,ECE,no,Graduate,no,17,5.136325107,78.05647664,26058,4,19.1,15,0,8,no,0
218347,male,COMMERCE,no,Primary,no,26,6.350769733,87.33521727,45972,3,7.6,23,0,5,no,0
201528,other,ME,no,Graduate,no,21,5.500271303,85.84286077,25788,4,12.8,44,4,9,no,0
207704,female,COMMERCE,no,Graduate,yes,24,6.956367489,79.69667129,57263,4,7.5,8,1,2,no,0
214183,other,ME,yes,Graduate,yes,18,4.88866261,78.59291289,42330,6,24.3,36,3,9,no,1
200965,female,CS,no,Graduate,no,21,6.173931768,79.69449934,70529,4,20.4,32,1,1,yes,0
212135,male,CIVIL,yes,Graduate,no,20,5.893790795,89.14859326,42018,4,22.9,35,3,3,yes,0
201662,female,BIO,no,Graduate,yes,21,5.421235444,60.3885663,63655,5,14.7,52,4,2,yes,0
200455,female,ARTS,no,Graduate,yes,17,5.500271303,98.90967697,40136,5,8.8,14,2,8,no,1
207779,other,ARTS,yes,Graduate,no,17,5.661806835,75.37079236,67455,5,7.6,59,0,2,no,0
209234,male,COMMERCE,no,Graduate,yes,26,6.789802401,66.30239453,21967,4,8.5,3,2,8,no,1
214049,female,CIVIL,no,Secondary,no,17,5.669990494,74.51919069,45612,2,19.3,12,0,2,no,0
216577,male,CIVIL,no,Postgraduate,yes,17,4.76590654,85.03107475,43521,6,24.2,3,4,5,no,0
206195,male,ME,yes,Postgraduate,no,16,5.500271303,86.32730959,11750,5,11.1,11,2,5,yes,0
207721,other,CS,yes,Secondary,yes,24,5.949168006,93.26654863,16027,4,24,23,3,5,no,0
217757,female,ECE,no,Graduate,yes,17,5.05508999,91.46583063,62759,6,8.1,59,4,1,no,0
214705,male,COMMERCE,yes,Secondary,no,25,5.532114695,64.6411187,29406,6,20.2,0,0,6,no,1
217941,female,CIVIL,no,Postgraduate,yes,21,4.310466141,64.98774036,66960,4,20.9,38,4,5,yes,0
214221,other,ME,no,Graduate,no,20,4.066824214,69.96462603,41305,6,17.6,25,1,8,no,1
213713,male,COMMERCE,no,Graduate,yes,16,4.817718625,63.68629636,45658,6,19.8,37,4,6,no,1
207112,female,ARTS,no,Secondary,no,19,5.590976025,84.4575154,40692,3,10.4,17,4,6,no,0
208409,male,BIO,yes,Graduate,no,21,4.605348282,90.84056465,26690,5,6.6,44,0,3,yes,0
216229,other,ECE,no,Graduate,yes,21,5.365905542,75.09409398,79488,3,19.5,35,4,0,yes,0
211567,male,BIO,yes,Primary,no,22,5.912846167,73.49781009,39521,3,15.7,25,2,5,no,0
214879,female,CIVIL,yes,Graduate,no,21,6.035630685,76.69031044,32600,3,19.1,21,4,0,no,0
218388,other,ME,no,Primary,yes,26,5.307748278,94.47490749,61867,5,8.2,20,1,9,no,0
211968,other,CIVIL,yes,Graduate,yes,19,4.030201216,61.19502312,32692,4,5.7,9,4,3,no,0
216339,female,ARTS,yes,Graduate,yes,17,6.026210245,54.74835216,36179,6,19.2,23,1,8,no,1
209585,female,CIVIL,no,Graduate,no,26,5.699637401,38.74905791,29522,2,6.9,58,3,0,no,1
201337,female,CS,no,Graduate,yes,24,4.849285674,80.60392367,46094,4,7.4,55,0,1,no,0
207479,other,CS,no,Graduate,no,24,5.659193413,68.92651288,43796,2,8.4,27,0,1,no,0
215890,female,COMMERCE,no,Graduate,no,18,5.492826676,85.88372394,35895,4,16.2,37,2,6,no,1
215138,female,ARTS,no,Postgraduate,no,18,6.001781475,59.54561359,43367,2,13.5,52,1,3,no,0
203646,female,CS,yes,Graduate,yes,17,6.020404347,83.07526497,73683,4,9.5,42,0,6,no,1
210512,male,BIO,no,Secondary,no,21,6.88431374,67.4342827,20932,3,13.3,59,3,2,no,0
214120,female,CS,no,Graduate,no,24,6.781591847,73.71224187,69052,2,15,40,2,1,no,0
219083,female,BIO,no,Secondary,yes,18,6.054048063,76.2041035,45349,3,15.7,21,4,2,no,0
200173,female,ECE,yes,Primary,no,23,5.500271303,77.25273701,88254,6,19,19,4,4,no,1
215332,female,ECE,no,Postgraduate,no,23,4.414567077,92.66895413,67649,5,12.6,24,0,2,no,0
215544,other,ECE,yes,Graduate,no,26,4.875380201,85.94506692,59561,2,13.1,0,1,5,no,0
200335,other,ARTS,no,Graduate,yes,21,4.662708292,61.54208284,47114,4,18.9,40,3,1,no,1
205151,female,CS,no,Graduate,no,24,4.038532273,76.5090635,82201,5,15.6,58,4,9,no,1
209090,female,COMMERCE,no,Postgraduate,no,20,6.002539309,75.09409398,55566,4,14,24,1,6,yes,0
208985,female,ECE,no,Graduate,no,26,5.014533558,86.82281353,39551,5,11.8,43,3,6,yes,0
211225,male,BIO,no,Primary,no,26,5.188280414,74.75938924,53494,5,22.9,3,4,9,no,1
201526,other,ME,no,Secondary,no,24,4.164112498,73.42256691,55203,5,16.1,55,0,3,no,1
200399,male,COMMERCE,yes,Secondary,no,18,4.895823917,47.4587437,50027,6,8.6,17,0,1,no,1
217867,male,COMMERCE,no,Graduate,yes,19,5.796192201,100,56472,2,21,47,4,3,yes,0
205388,male,COMMERCE,no,Graduate,no,19,6.477585064,77.48544006,64755,3,15.1,43,2,7,yes,0
200749,female,CIVIL,yes,Postgraduate,no,20,4.218153593,76.8921843,32805,6,5.7,53,2,3,yes,0
200611,other,CS,yes,Secondary,no,26,6.663200683,73.64974491,50966,2,6.3,50,1,6,no,0
215219,male,CIVIL,no,Graduate,yes,22,4.032537489,54.7354898,84814,4,15.1,14,2,3,no,1
212354,other,ECE,yes,Graduate,no,17,6.928321838,75.09409398,69323,3,15.1,26,4,0,no,0
208010,female,ECE,no,Secondary,no,21,4.951679816,74.44055496,46761,3,15.6,57,3,1,no,1
213836,female,CIVIL,no,Graduate,no,24,5.500271303,81.19828992,79273,3,15.4,8,2,6,no,0
207584,female,COMMERCE,yes,Graduate,no,16,5.089571006,88.134685,57243,2,22.1,0,4,5,no,0
208688,other,COMMERCE,no,Graduate,no,17,4.822999015,67.82284786,70999,4,9.5,55,1,2,no,0
205175,other,ECE,no,Graduate,no,25,6.8416009,73.87819465,31575,3,14.2,19,4,5,yes,0
210110,male,COMMERCE,no,Graduate,no,22,5.84585177,88.59406402,396600,2,19.2,55,4,9,yes,0
209149,male,ECE,yes,Primary,no,19,4.568808106,91.25300565,68778,4,14.6,13,2,6,no,1
203008,male,BIO,no,Graduate,no,24,5.402107263,100,23107,6,14.7,2,1,4,no,0
203087,male,CS,yes,Primary,no,19,5.258010638,74.8938078,31319,2,17.7,45,2,4,no,0
218193,female,ARTS,no,Secondary,no,21,6.651277894,80.19170817,48618,6,9.3,18,4,3,yes,0
219171,other,CIVIL,no,Graduate,no,26,6.037581779,68.37595687,48774,5,23.3,13,0,5,no,0
200936,female,ARTS,no,Secondary,no,21,6.731066585,95.50300342,318830,3,20.1,59,2,2,no,0
203187,female,CIVIL,no,Graduate,no,25,4.197032644,61.22349629,21929,3,5.8,12,2,1,yes,1
212138,female,BIO,no,Graduate,no,17,6.559445068,71.00790513,70437,4,7.6,11,2,9,yes,0
202030,male,CIVIL,no,Secondary,no,21,5.500271303,80.71514147,26217,3,16.7,10,2,5,no,0
211078,male,ARTS,yes,Secondary,yes,17,6.372800221,86.06610172,43936,4,9,35,0,5,yes,0
200245,male,BIO,no,Graduate,no,23,5.184009218,87.57331768,647760,2,24.8,51,1,1,no,0
214194,male,CIVIL,no,Graduate,no,19,5.500271303,90.32620468,81692,6,5.3,31,2,4,no,0
213582,other,ME,no,Graduate,yes,18,4.128076811,63.56161512,41407,2,6.1,55,0,1,no,0
207277,other,ECE,no,Graduate,no,23,4.739582631,70.69934482,53539,5,23.4,12,2,7,yes,0
200348,other,CIVIL,no,Graduate,no,17,5.645864658,75.23164373,36306,4,9.7,22,2,6,yes,0
214461,other,CS,yes,Graduate,yes,21,4.023398446,80.15581216,77995,5,20.1,3,4,9,no,1
211634,female,COMMERCE,no,Graduate,yes,26,4.900317216,95.50500905,1429,5,17.1,42,3,7,no,0
216467,male,ECE,no,Primary,no,18,4.314619221,80.21157269,70410,4,5.1,21,3,9,yes,0
216595,male,BIO,yes,Graduate,no,26,4.102737519,65.29257794,89771,5,6.2,19,0,8,no,1
218369,other,CIVIL,yes,Secondary,no,17,5.500271303,78.71674295,37855,6,8.4,26,1,4,no,0
216010,other,COMMERCE,no,Graduate,yes,16,4.484466855,61.41223636,37930,5,15.1,3,1,2,no,1
203736,other,CIVIL,yes,Graduate,no,22,5.511210625,64.65734041,60410,6,15.1,45,2,9,yes,0
212981,other,CIVIL,no,Graduate,no,17,6.581928744,62.82411188,63754,2,15.1,37,1,8,no,0
218479,male,ARTS,yes,Graduate,no,26,4.729509397,75.09409398,55468,2,8.7,30,4,5,yes,0
209254,male,ME,no,Graduate,no,24,5.520146108,77.69224289,79827,5,8.8,43,4,6,no,0
216188,other,ARTS,no,Graduate,yes,18,6.706572015,82.87296542,56602,2,24.7,56,3,8,yes,0
214572,other,ME,no,Graduate,no,20,5.332975771,90.62245792,51240,5,17.8,33,0,9,no,1
211327,male,ME,no,Graduate,no,24,6.508186686,67.11594251,25404,3,14.3,6,2,9,yes,1
201562,female,CS,yes,Secondary,yes,20,4.661706846,59.36018399,28005,4,22.8,36,2,5,yes,0
213060,male,CIVIL,yes,Graduate,yes,20,6.804887558,67.59919686,56347,3,6.4,36,2,7,no,0
218983,female,ME,yes,Graduate,no,18,4.872488377,68.86408028,58431,4,7.3,12,3,8,yes,0
216532,other,ME,yes,Primary,yes,23,5.968638576,67.86376672,44142,3,6.1,13,2,6,no,1
210527,female,ARTS,no,Graduate,no,23,4.458498506,70.40158268,71482,5,13.5,8,3,1,no,1
205623,other,ARTS,no,Primary,no,21,5.798822916,75.22942042,-13289,4,9.7,46,0,7,no,0
218368,other,ARTS,no,Postgraduate,yes,24,6.682968139,69.15069622,57570,6,20.8,43,4,4,no,0
209014,male,CS,no,Primary,yes,21,5.852520102,83.49670127,37479,5,18.6,32,2,9,no,0
201599,other,ECE,no,Graduate,no,16,6.488079614,86.62210751,33394,6,7.9,8,1,2,no,0
202755,other,BIO,no,Graduate,no,21,4.453509527,72.24334487,40378,2,17.2,57,0,3,no,1
203212,other,ARTS,yes,Postgraduate,no,17,6.899763492,73.73587412,42055,6,8.5,12,3,1,no,1
207401,female,CIVIL,no,Graduate,no,22,6.485489346,73.25262425,80117,4,18.1,22,1,5,yes,0
202694,other,ECE,no,Postgraduate,no,16,4.661320693,66.64925824,43146,4,17.8,43,3,1,no,0
218387,male,CS,no,Graduate,yes,21,6.347616764,52.2775427,24969,5,8.4,35,0,7,yes,1
207138,female,CIVIL,no,Postgraduate,no,18,6.726886203,73.31551799,85945,4,13,30,0,5,no,1
211632,female,CIVIL,no,Graduate,no,16,5.659264471,91.75846746,40560,3,9.7,47,4,7,no,0
218129,male,ME,no,Graduate,yes,26,5.7951985,49.71604977,88598,2,14.9,37,0,0,no,1
218628,female,ECE,no,Graduate,no,23,6.043897277,78.57321906,63014,2,17.2,58,4,9,no,0
207650,female,CS,no,Graduate,no,26,4.47953306,85.52225002,48113,3,6.5,24,0,3,yes,0
204721,other,BIO,no,Graduate,yes,23,5.500271303,70.73888594,30426,2,6.1,3,2,6,yes,0
215448,male,ARTS,no,Primary,no,23,5.826581248,76.45136306,56651,3,20.6,54,2,2,no,0
216440,male,COMMERCE,no,Graduate,no,21,4.097495323,89.30992634,19408,4,11,33,3,5,no,0
212235,other,ECE,no,Postgraduate,no,21,5.500271303,72.65851941,34999,2,18.2,51,4,7,no,0
211282,female,CIVIL,no,Graduate,no,26,5.505382578,77.31262559,46200,3,10.3,2,0,5,no,0
205965,other,ARTS,no,Graduate,yes,21,6.327562562,82.73107519,62194,3,18,41,3,9,no,0
213504,other,CIVIL,no,Primary,yes,25,4.875824888,71.02844814,86835,2,19.8,32,3,5,yes,0
218609,female,CS,no,Secondary,no,25,5.455614256,100,73398,6,8.4,51,4,9,no,0
200062,female,BIO,no,Graduate,yes,22,5.7287166,75.80284058,55562,5,14.2,35,2,2,no,0
210191,female,ARTS,no,Primary,no,20,6.831728112,100,50444,2,6.2,24,2,1,no,0
210958,male,COMMERCE,no,Graduate,no,25,6.809205978,63.76482311,30916,2,11.7,42,0,4,no,0
204096,male,CIVIL,no,Graduate,no,17,4.326159839,92.74911717,65349,3,11.4,21,4,9,no,0
206459,male,BIO,no,Primary,no,20,6.318719193,80.65226488,49752,4,10,6,0,1,no,1
202213,other,COMMERCE,yes,Secondary,no,23,4.54308964,79.58317084,37812,3,17.7,32,2,4,no,0
208088,female,ME,no,Secondary,no,16,6.393163584,78.75152335,60005,6,5.7,28,0,4,yes,0
213966,male,ME,no,Graduate,no,25,4.477023784,52.11215421,106377,4,6.3,0,4,3,no,1
203336,female,ARTS,no,Secondary,no,21,6.002027363,78.94610272,65878,4,15.1,27,2,6,yes,0
208839,other,CS,no,Graduate,yes,18,6.232259987,69.92077913,43377,6,18.1,46,3,5,no,0
212107,male,CS,no,Graduate,no,26,5.822483637,88.97421581,43517,4,21,19,0,6,yes,0
202348,male,ARTS,yes,Graduate,no,20,6.194046173,75.09409398,46177,2,17.9,14,3,5,no,0
217890,female,ARTS,no,Graduate,no,25,6.284072497,89.44364937,39596,4,21.6,14,4,3,no,0
212838,other,ME,no,Primary,yes,16,5.763570058,60.51576825,37080,4,13.7,9,4,5,no,0
216692,female,ME,yes,Graduate,no,19,6.659120291,74.75956111,36837,4,15.1,5,4,7,no,0
216953,male,BIO,no,Secondary,no,19,4.733112667,60.67917881,65386,5,20,34,0,9,no,1
219610,male,ARTS,yes,Graduate,no,22,6.544145134,83.10315394,15061,6,14.6,37,0,1,no,0
216245,male,CS,yes,Primary,no,20,4.994912939,58.46738101,54871,4,13.3,2,2,0,no,1
212257,other,CIVIL,no,Graduate,no,23,5.030171934,60.13828474,58227,4,15.1,46,3,4,no,1
205146,female,BIO,no,Primary,yes,26,5.571717092,86.15866098,53015,2,21.5,59,1,8,yes,0
209400,male,CS,no,Postgraduate,yes,24,4.085598395,74.10371637,23139,3,16.9,21,3,9,no,0
218558,female,CIVIL,yes,Graduate,no,20,4.867092952,78.30316788,52206,5,23.3,35,0,7,no,0
219182,female,CIVIL,no,Graduate,no,26,4.169706412,71.79868429,69259,2,16.1,39,4,4,yes,1
216665,other,CS,no,Graduate,no,17,4.688599017,92.08640946,73185,2,5.1,34,3,3,no,0
215283,male,ECE,no,Graduate,no,18,6.910095071,90.57457771,68049,4,18.3,22,0,5,yes,0
